index,DatetimeEnd,Concentration,year,month,day,hour,season
6187,2019-09-17 04:00:00+01:00,13.5,2019,9,17,4,autumn
6188,2019-09-17 05:00:00+01:00,23.5,2019,9,17,5,autumn
6189,2019-09-17 06:00:00+01:00,38.5,2019,9,17,6,autumn
6190,2019-09-17 07:00:00+01:00,60.0,2019,9,17,7,autumn
6191,2019-09-17 08:00:00+01:00,59.0,2019,9,17,8,autumn
6192,2019-09-17 09:00:00+01:00,40.0,2019,9,17,9,autumn
6193,2019-09-17 10:00:00+01:00,20.5,2019,9,17,10,autumn
6194,2019-09-17 11:00:00+01:00,28.0,2019,9,17,11,autumn
6195,2019-09-17 12:00:00+01:00,24.0,2019,9,17,12,autumn
6196,2019-09-17 13:00:00+01:00,24.0,2019,9,17,13,autumn
6197,2019-09-17 14:00:00+01:00,28.0,2019,9,17,14,autumn
6198,2019-09-17 15:00:00+01:00,12.0,2019,9,17,15,autumn
6199,2019-09-17 16:00:00+01:00,23.5,2019,9,17,16,autumn
6200,2019-09-17 17:00:00+01:00,21.5,2019,9,17,17,autumn
6201,2019-09-17 18:00:00+01:00,25.0,2019,9,17,18,autumn
6202,2019-09-17 19:00:00+01:00,28.5,2019,9,17,19,autumn
6203,2019-09-17 20:00:00+01:00,29.0,2019,9,17,20,autumn
6204,2019-09-17 21:00:00+01:00,34.0,2019,9,17,21,autumn
6205,2019-09-17 22:00:00+01:00,28.0,2019,9,17,22,autumn
6206,2019-09-17 23:00:00+01:00,35.0,2019,9,17,23,autumn
6207,2019-09-18 00:00:00+01:00,31.0,2019,9,18,0,autumn
6208,2019-09-18 01:00:00+01:00,31.0,2019,9,18,1,autumn
6209,2019-09-18 02:00:00+01:00,33.0,2019,9,18,2,autumn
6210,2019-09-18 03:00:00+01:00,40.5,2019,9,18,3,autumn
6211,2019-09-18 04:00:00+01:00,45.5,2019,9,18,4,autumn
6212,2019-09-18 05:00:00+01:00,45.5,2019,9,18,5,autumn
6213,2019-09-18 06:00:00+01:00,48.0,2019,9,18,6,autumn
6214,2019-09-18 07:00:00+01:00,52.0,2019,9,18,7,autumn
6215,2019-09-18 08:00:00+01:00,61.5,2019,9,18,8,autumn
6216,2019-09-18 09:00:00+01:00,60.0,2019,9,18,9,autumn
6217,2019-09-18 10:00:00+01:00,37.0,2019,9,18,10,autumn
6218,2019-09-18 11:00:00+01:00,42.5,2019,9,18,11,autumn
6219,2019-09-18 12:00:00+01:00,21.0,2019,9,18,12,autumn
6220,2019-09-18 13:00:00+01:00,24.0,2019,9,18,13,autumn
6221,2019-09-18 14:00:00+01:00,31.5,2019,9,18,14,autumn
6222,2019-09-18 15:00:00+01:00,27.5,2019,9,18,15,autumn
6223,2019-09-18 16:00:00+01:00,38.0,2019,9,18,16,autumn
6224,2019-09-18 17:00:00+01:00,41.5,2019,9,18,17,autumn
6225,2019-09-18 18:00:00+01:00,36.5,2019,9,18,18,autumn
6226,2019-09-18 19:00:00+01:00,30.5,2019,9,18,19,autumn
6227,2019-09-18 20:00:00+01:00,36.0,2019,9,18,20,autumn
6228,2019-09-18 21:00:00+01:00,32.0,2019,9,18,21,autumn
6229,2019-09-18 22:00:00+01:00,32.0,2019,9,18,22,autumn
6230,2019-09-18 23:00:00+01:00,32.0,2019,9,18,23,autumn
6231,2019-09-19 00:00:00+01:00,30.5,2019,9,19,0,autumn
6232,2019-09-19 01:00:00+01:00,28.0,2019,9,19,1,autumn
6233,2019-09-19 02:00:00+01:00,32.0,2019,9,19,2,autumn
6234,2019-09-19 03:00:00+01:00,37.5,2019,9,19,3,autumn
6235,2019-09-19 04:00:00+01:00,32.5,2019,9,19,4,autumn
6236,2019-09-19 05:00:00+01:00,45.0,2019,9,19,5,autumn
6237,2019-09-19 06:00:00+01:00,56.5,2019,9,19,6,autumn
6238,2019-09-19 07:00:00+01:00,64.0,2019,9,19,7,autumn
6239,2019-09-19 08:00:00+01:00,65.0,2019,9,19,8,autumn
6240,2019-09-19 09:00:00+01:00,56.0,2019,9,19,9,autumn
6241,2019-09-19 10:00:00+01:00,47.0,2019,9,19,10,autumn
6242,2019-09-19 11:00:00+01:00,27.5,2019,9,19,11,autumn
6243,2019-09-19 12:00:00+01:00,24.0,2019,9,19,12,autumn
6244,2019-09-19 13:00:00+01:00,24.5,2019,9,19,13,autumn
6245,2019-09-19 14:00:00+01:00,25.5,2019,9,19,14,autumn
6246,2019-09-19 15:00:00+01:00,23.0,2019,9,19,15,autumn
6247,2019-09-19 16:00:00+01:00,12.5,2019,9,19,16,autumn
6248,2019-09-19 17:00:00+01:00,32.0,2019,9,19,17,autumn
6249,2019-09-19 18:00:00+01:00,31.5,2019,9,19,18,autumn
6250,2019-09-19 19:00:00+01:00,37.0,2019,9,19,19,autumn
6251,2019-09-19 20:00:00+01:00,49.0,2019,9,19,20,autumn
6252,2019-09-19 21:00:00+01:00,50.0,2019,9,19,21,autumn
6253,2019-09-19 22:00:00+01:00,53.0,2019,9,19,22,autumn
6254,2019-09-19 23:00:00+01:00,54.5,2019,9,19,23,autumn
6255,2019-09-20 00:00:00+01:00,35.0,2019,9,20,0,autumn
6256,2019-09-20 01:00:00+01:00,41.5,2019,9,20,1,autumn
6257,2019-09-20 02:00:00+01:00,52.5,2019,9,20,2,autumn
6258,2019-09-20 03:00:00+01:00,51.5,2019,9,20,3,autumn
6259,2019-09-20 04:00:00+01:00,47.5,2019,9,20,4,autumn
6260,2019-09-20 05:00:00+01:00,50.0,2019,9,20,5,autumn
6261,2019-09-20 06:00:00+01:00,51.5,2019,9,20,6,autumn
6262,2019-09-20 07:00:00+01:00,59.0,2019,9,20,7,autumn
6263,2019-09-20 08:00:00+01:00,64.0,2019,9,20,8,autumn
6264,2019-09-20 09:00:00+01:00,59.5,2019,9,20,9,autumn
6265,2019-09-20 10:00:00+01:00,47.5,2019,9,20,10,autumn
6266,2019-09-20 11:00:00+01:00,40.0,2019,9,20,11,autumn
6267,2019-09-20 12:00:00+01:00,34.0,2019,9,20,12,autumn
6268,2019-09-20 13:00:00+01:00,26.5,2019,9,20,13,autumn
6269,2019-09-20 14:00:00+01:00,23.0,2019,9,20,14,autumn
6270,2019-09-20 15:00:00+01:00,26.5,2019,9,20,15,autumn
6271,2019-09-20 16:00:00+01:00,30.0,2019,9,20,16,autumn
6272,2019-09-20 17:00:00+01:00,45.0,2019,9,20,17,autumn
6273,2019-09-20 18:00:00+01:00,38.5,2019,9,20,18,autumn
6274,2019-09-20 19:00:00+01:00,44.5,2019,9,20,19,autumn
6275,2019-09-20 20:00:00+01:00,44.5,2019,9,20,20,autumn
6276,2019-09-20 21:00:00+01:00,45.5,2019,9,20,21,autumn
6277,2019-09-20 22:00:00+01:00,41.0,2019,9,20,22,autumn
6278,2019-09-20 23:00:00+01:00,33.0,2019,9,20,23,autumn
6279,2019-09-21 00:00:00+01:00,31.5,2019,9,21,0,autumn
6280,2019-09-21 01:00:00+01:00,31.0,2019,9,21,1,autumn
6281,2019-09-21 02:00:00+01:00,29.0,2019,9,21,2,autumn
6282,2019-09-21 03:00:00+01:00,33.0,2019,9,21,3,autumn
6283,2019-09-21 04:00:00+01:00,34.5,2019,9,21,4,autumn
6284,2019-09-21 05:00:00+01:00,40.0,2019,9,21,5,autumn
6285,2019-09-21 06:00:00+01:00,50.5,2019,9,21,6,autumn
6286,2019-09-21 07:00:00+01:00,52.0,2019,9,21,7,autumn
6287,2019-09-21 08:00:00+01:00,49.0,2019,9,21,8,autumn
6288,2019-09-21 09:00:00+01:00,38.0,2019,9,21,9,autumn
6289,2019-09-21 10:00:00+01:00,27.0,2019,9,21,10,autumn
6290,2019-09-21 11:00:00+01:00,20.5,2019,9,21,11,autumn
6291,2019-09-21 12:00:00+01:00,29.0,2019,9,21,12,autumn
6292,2019-09-21 13:00:00+01:00,22.5,2019,9,21,13,autumn
6293,2019-09-21 14:00:00+01:00,19.5,2019,9,21,14,autumn
6294,2019-09-21 15:00:00+01:00,19.5,2019,9,21,15,autumn
6295,2019-09-21 16:00:00+01:00,29.0,2019,9,21,16,autumn
6296,2019-09-21 17:00:00+01:00,26.0,2019,9,21,17,autumn
6297,2019-09-21 18:00:00+01:00,35.0,2019,9,21,18,autumn
6298,2019-09-21 19:00:00+01:00,46.5,2019,9,21,19,autumn
6299,2019-09-21 20:00:00+01:00,49.5,2019,9,21,20,autumn
6300,2019-09-21 21:00:00+01:00,32.0,2019,9,21,21,autumn
6301,2019-09-21 22:00:00+01:00,27.5,2019,9,21,22,autumn
6302,2019-09-21 23:00:00+01:00,23.0,2019,9,21,23,autumn
6303,2019-09-22 00:00:00+01:00,20.0,2019,9,22,0,autumn
6304,2019-09-22 01:00:00+01:00,16.5,2019,9,22,1,autumn
6305,2019-09-22 02:00:00+01:00,20.5,2019,9,22,2,autumn
6306,2019-09-22 03:00:00+01:00,21.0,2019,9,22,3,autumn
6307,2019-09-22 04:00:00+01:00,21.0,2019,9,22,4,autumn
6308,2019-09-22 05:00:00+01:00,23.5,2019,9,22,5,autumn
6309,2019-09-22 06:00:00+01:00,22.0,2019,9,22,6,autumn
6310,2019-09-22 07:00:00+01:00,13.0,2019,9,22,7,autumn
6311,2019-09-22 08:00:00+01:00,16.0,2019,9,22,8,autumn
6312,2019-09-22 09:00:00+01:00,12.5,2019,9,22,9,autumn
6313,2019-09-22 10:00:00+01:00,9.5,2019,9,22,10,autumn
6314,2019-09-22 11:00:00+01:00,7.0,2019,9,22,11,autumn
6315,2019-09-22 12:00:00+01:00,5.5,2019,9,22,12,autumn
6316,2019-09-22 13:00:00+01:00,4.0,2019,9,22,13,autumn
6317,2019-09-22 14:00:00+01:00,4.0,2019,9,22,14,autumn
6318,2019-09-22 15:00:00+01:00,2.5,2019,9,22,15,autumn
6319,2019-09-22 16:00:00+01:00,4.0,2019,9,22,16,autumn
6320,2019-09-22 17:00:00+01:00,2.0,2019,9,22,17,autumn
6321,2019-09-22 18:00:00+01:00,7.5,2019,9,22,18,autumn
6322,2019-09-22 19:00:00+01:00,13.0,2019,9,22,19,autumn
6323,2019-09-22 20:00:00+01:00,17.5,2019,9,22,20,autumn
6324,2019-09-22 21:00:00+01:00,15.5,2019,9,22,21,autumn
6325,2019-09-22 22:00:00+01:00,17.5,2019,9,22,22,autumn
6326,2019-09-22 23:00:00+01:00,14.5,2019,9,22,23,autumn
6327,2019-09-23 00:00:00+01:00,9.0,2019,9,23,0,autumn
6328,2019-09-23 01:00:00+01:00,7.5,2019,9,23,1,autumn
6329,2019-09-23 02:00:00+01:00,6.5,2019,9,23,2,autumn
6330,2019-09-23 03:00:00+01:00,5.5,2019,9,23,3,autumn
6331,2019-09-23 04:00:00+01:00,6.5,2019,9,23,4,autumn
6332,2019-09-23 05:00:00+01:00,14.0,2019,9,23,5,autumn
6333,2019-09-23 06:00:00+01:00,25.5,2019,9,23,6,autumn
6334,2019-09-23 07:00:00+01:00,27.5,2019,9,23,7,autumn
6335,2019-09-23 08:00:00+01:00,25.5,2019,9,23,8,autumn
6336,2019-09-23 09:00:00+01:00,22.5,2019,9,23,9,autumn
6337,2019-09-23 10:00:00+01:00,20.0,2019,9,23,10,autumn
6338,2019-09-23 11:00:00+01:00,14.5,2019,9,23,11,autumn
6339,2019-09-23 12:00:00+01:00,13.0,2019,9,23,12,autumn
6340,2019-09-23 13:00:00+01:00,11.0,2019,9,23,13,autumn
6341,2019-09-23 14:00:00+01:00,14.5,2019,9,23,14,autumn
6342,2019-09-23 15:00:00+01:00,13.5,2019,9,23,15,autumn
6343,2019-09-23 16:00:00+01:00,17.0,2019,9,23,16,autumn
6344,2019-09-23 17:00:00+01:00,26.5,2019,9,23,17,autumn
6345,2019-09-23 18:00:00+01:00,18.5,2019,9,23,18,autumn
6346,2019-09-23 19:00:00+01:00,46.0,2019,9,23,19,autumn
6347,2019-09-23 20:00:00+01:00,45.0,2019,9,23,20,autumn
6348,2019-09-23 21:00:00+01:00,27.5,2019,9,23,21,autumn
6349,2019-09-23 22:00:00+01:00,19.5,2019,9,23,22,autumn
6350,2019-09-23 23:00:00+01:00,19.5,2019,9,23,23,autumn
6351,2019-09-24 00:00:00+01:00,15.0,2019,9,24,0,autumn
6352,2019-09-24 01:00:00+01:00,10.5,2019,9,24,1,autumn
6353,2019-09-24 02:00:00+01:00,7.0,2019,9,24,2,autumn
6354,2019-09-24 03:00:00+01:00,6.0,2019,9,24,3,autumn
6355,2019-09-24 04:00:00+01:00,6.0,2019,9,24,4,autumn
6356,2019-09-24 05:00:00+01:00,8.5,2019,9,24,5,autumn
6357,2019-09-24 06:00:00+01:00,18.0,2019,9,24,6,autumn
6358,2019-09-24 07:00:00+01:00,27.0,2019,9,24,7,autumn
6359,2019-09-24 08:00:00+01:00,29.0,2019,9,24,8,autumn
6360,2019-09-24 09:00:00+01:00,29.5,2019,9,24,9,autumn
6361,2019-09-24 10:00:00+01:00,28.5,2019,9,24,10,autumn
6362,2019-09-24 11:00:00+01:00,21.5,2019,9,24,11,autumn
6363,2019-09-24 12:00:00+01:00,23.5,2019,9,24,12,autumn
6364,2019-09-24 13:00:00+01:00,22.5,2019,9,24,13,autumn
6365,2019-09-24 14:00:00+01:00,32.0,2019,9,24,14,autumn
6366,2019-09-24 15:00:00+01:00,29.0,2019,9,24,15,autumn
6367,2019-09-24 16:00:00+01:00,33.5,2019,9,24,16,autumn
6368,2019-09-24 17:00:00+01:00,29.5,2019,9,24,17,autumn
6369,2019-09-24 18:00:00+01:00,27.5,2019,9,24,18,autumn
6370,2019-09-24 19:00:00+01:00,24.5,2019,9,24,19,autumn
6371,2019-09-24 20:00:00+01:00,23.5,2019,9,24,20,autumn
6372,2019-09-24 21:00:00+01:00,26.0,2019,9,24,21,autumn
6373,2019-09-24 22:00:00+01:00,24.5,2019,9,24,22,autumn
6374,2019-09-24 23:00:00+01:00,22.5,2019,9,24,23,autumn
6375,2019-09-25 00:00:00+01:00,14.0,2019,9,25,0,autumn
6376,2019-09-25 01:00:00+01:00,11.5,2019,9,25,1,autumn
6377,2019-09-25 02:00:00+01:00,11.0,2019,9,25,2,autumn
6378,2019-09-25 03:00:00+01:00,10.5,2019,9,25,3,autumn
6379,2019-09-25 04:00:00+01:00,11.0,2019,9,25,4,autumn
6380,2019-09-25 05:00:00+01:00,17.5,2019,9,25,5,autumn
6381,2019-09-25 06:00:00+01:00,24.5,2019,9,25,6,autumn
6382,2019-09-25 07:00:00+01:00,30.5,2019,9,25,7,autumn
6383,2019-09-25 08:00:00+01:00,31.0,2019,9,25,8,autumn
6384,2019-09-25 09:00:00+01:00,24.0,2019,9,25,9,autumn
6385,2019-09-25 10:00:00+01:00,21.0,2019,9,25,10,autumn
6386,2019-09-25 11:00:00+01:00,21.5,2019,9,25,11,autumn
6387,2019-09-25 12:00:00+01:00,18.0,2019,9,25,12,autumn
6388,2019-09-25 13:00:00+01:00,18.0,2019,9,25,13,autumn
6389,2019-09-25 14:00:00+01:00,23.5,2019,9,25,14,autumn
6390,2019-09-25 15:00:00+01:00,22.0,2019,9,25,15,autumn
6391,2019-09-25 16:00:00+01:00,20.5,2019,9,25,16,autumn
6392,2019-09-25 17:00:00+01:00,22.5,2019,9,25,17,autumn
6393,2019-09-25 18:00:00+01:00,22.0,2019,9,25,18,autumn
6394,2019-09-25 19:00:00+01:00,19.5,2019,9,25,19,autumn
6395,2019-09-25 20:00:00+01:00,18.5,2019,9,25,20,autumn
6396,2019-09-25 21:00:00+01:00,18.0,2019,9,25,21,autumn
6397,2019-09-25 22:00:00+01:00,19.0,2019,9,25,22,autumn
6398,2019-09-25 23:00:00+01:00,18.5,2019,9,25,23,autumn
6399,2019-09-26 00:00:00+01:00,13.0,2019,9,26,0,autumn
6400,2019-09-26 01:00:00+01:00,9.0,2019,9,26,1,autumn
6401,2019-09-26 02:00:00+01:00,7.0,2019,9,26,2,autumn
6402,2019-09-26 03:00:00+01:00,7.0,2019,9,26,3,autumn
6403,2019-09-26 04:00:00+01:00,10.0,2019,9,26,4,autumn
6404,2019-09-26 05:00:00+01:00,15.5,2019,9,26,5,autumn
6405,2019-09-26 06:00:00+01:00,26.0,2019,9,26,6,autumn
6406,2019-09-26 07:00:00+01:00,37.5,2019,9,26,7,autumn
6407,2019-09-26 08:00:00+01:00,35.0,2019,9,26,8,autumn
6408,2019-09-26 09:00:00+01:00,29.5,2019,9,26,9,autumn
6409,2019-09-26 10:00:00+01:00,28.0,2019,9,26,10,autumn
6410,2019-09-26 11:00:00+01:00,28.5,2019,9,26,11,autumn
6411,2019-09-26 12:00:00+01:00,26.5,2019,9,26,12,autumn
6412,2019-09-26 13:00:00+01:00,24.0,2019,9,26,13,autumn
6413,2019-09-26 14:00:00+01:00,22.0,2019,9,26,14,autumn
6414,2019-09-26 15:00:00+01:00,23.5,2019,9,26,15,autumn
6415,2019-09-26 16:00:00+01:00,25.5,2019,9,26,16,autumn
6416,2019-09-26 17:00:00+01:00,22.5,2019,9,26,17,autumn
6417,2019-09-26 18:00:00+01:00,25.5,2019,9,26,18,autumn
6418,2019-09-26 19:00:00+01:00,22.5,2019,9,26,19,autumn
6419,2019-09-26 20:00:00+01:00,14.0,2019,9,26,20,autumn
6420,2019-09-26 21:00:00+01:00,13.0,2019,9,26,21,autumn
6421,2019-09-26 22:00:00+01:00,15.0,2019,9,26,22,autumn
6422,2019-09-26 23:00:00+01:00,11.0,2019,9,26,23,autumn
6423,2019-09-27 00:00:00+01:00,9.5,2019,9,27,0,autumn
6424,2019-09-27 01:00:00+01:00,8.0,2019,9,27,1,autumn
6425,2019-09-27 02:00:00+01:00,9.0,2019,9,27,2,autumn
6426,2019-09-27 03:00:00+01:00,11.0,2019,9,27,3,autumn
6427,2019-09-27 04:00:00+01:00,13.5,2019,9,27,4,autumn
6428,2019-09-27 05:00:00+01:00,17.5,2019,9,27,5,autumn
6429,2019-09-27 06:00:00+01:00,30.5,2019,9,27,6,autumn
6430,2019-09-27 07:00:00+01:00,30.5,2019,9,27,7,autumn
6431,2019-09-27 08:00:00+01:00,25.5,2019,9,27,8,autumn
6432,2019-09-27 09:00:00+01:00,24.5,2019,9,27,9,autumn
6433,2019-09-27 10:00:00+01:00,17.0,2019,9,27,10,autumn
6434,2019-09-27 11:00:00+01:00,15.5,2019,9,27,11,autumn
6435,2019-09-27 12:00:00+01:00,13.0,2019,9,27,12,autumn
6436,2019-09-27 13:00:00+01:00,12.5,2019,9,27,13,autumn
6437,2019-09-27 14:00:00+01:00,14.0,2019,9,27,14,autumn
6438,2019-09-27 15:00:00+01:00,12.5,2019,9,27,15,autumn
6439,2019-09-27 16:00:00+01:00,19.5,2019,9,27,16,autumn
6440,2019-09-27 17:00:00+01:00,17.0,2019,9,27,17,autumn
6441,2019-09-27 18:00:00+01:00,23.5,2019,9,27,18,autumn
6442,2019-09-27 19:00:00+01:00,31.5,2019,9,27,19,autumn
6443,2019-09-27 20:00:00+01:00,43.0,2019,9,27,20,autumn
6444,2019-09-27 21:00:00+01:00,42.5,2019,9,27,21,autumn
6445,2019-09-27 22:00:00+01:00,24.5,2019,9,27,22,autumn
6446,2019-09-27 23:00:00+01:00,20.5,2019,9,27,23,autumn
6447,2019-09-28 00:00:00+01:00,14.0,2019,9,28,0,autumn
6448,2019-09-28 01:00:00+01:00,8.5,2019,9,28,1,autumn
6449,2019-09-28 02:00:00+01:00,6.0,2019,9,28,2,autumn
6450,2019-09-28 03:00:00+01:00,5.0,2019,9,28,3,autumn
6451,2019-09-28 04:00:00+01:00,6.5,2019,9,28,4,autumn
6452,2019-09-28 05:00:00+01:00,5.0,2019,9,28,5,autumn
6453,2019-09-28 06:00:00+01:00,7.5,2019,9,28,6,autumn
6454,2019-09-28 07:00:00+01:00,12.5,2019,9,28,7,autumn
6455,2019-09-28 08:00:00+01:00,10.5,2019,9,28,8,autumn
6456,2019-09-28 09:00:00+01:00,10.0,2019,9,28,9,autumn
6457,2019-09-28 10:00:00+01:00,9.5,2019,9,28,10,autumn
6458,2019-09-28 11:00:00+01:00,11.0,2019,9,28,11,autumn
6459,2019-09-28 12:00:00+01:00,13.5,2019,9,28,12,autumn
6460,2019-09-28 13:00:00+01:00,13.5,2019,9,28,13,autumn
6461,2019-09-28 14:00:00+01:00,14.0,2019,9,28,14,autumn
6462,2019-09-28 15:00:00+01:00,16.5,2019,9,28,15,autumn
6463,2019-09-28 16:00:00+01:00,17.0,2019,9,28,16,autumn
6464,2019-09-28 17:00:00+01:00,18.0,2019,9,28,17,autumn
6465,2019-09-28 18:00:00+01:00,27.5,2019,9,28,18,autumn
6466,2019-09-28 19:00:00+01:00,22.5,2019,9,28,19,autumn
6467,2019-09-28 20:00:00+01:00,34.5,2019,9,28,20,autumn
6468,2019-09-28 21:00:00+01:00,35.5,2019,9,28,21,autumn
6469,2019-09-28 22:00:00+01:00,36.0,2019,9,28,22,autumn
6470,2019-09-28 23:00:00+01:00,19.5,2019,9,28,23,autumn
6471,2019-09-29 00:00:00+01:00,22.0,2019,9,29,0,autumn
6472,2019-09-29 01:00:00+01:00,17.0,2019,9,29,1,autumn
6473,2019-09-29 02:00:00+01:00,14.0,2019,9,29,2,autumn
6474,2019-09-29 03:00:00+01:00,9.0,2019,9,29,3,autumn
6475,2019-09-29 04:00:00+01:00,5.0,2019,9,29,4,autumn
6476,2019-09-29 05:00:00+01:00,3.5,2019,9,29,5,autumn
6477,2019-09-29 06:00:00+01:00,2.5,2019,9,29,6,autumn
6478,2019-09-29 07:00:00+01:00,2.5,2019,9,29,7,autumn
6479,2019-09-29 08:00:00+01:00,2.5,2019,9,29,8,autumn
6480,2019-09-29 09:00:00+01:00,5.0,2019,9,29,9,autumn
6481,2019-09-29 10:00:00+01:00,8.5,2019,9,29,10,autumn
6482,2019-09-29 11:00:00+01:00,8.5,2019,9,29,11,autumn
6483,2019-09-29 12:00:00+01:00,9.5,2019,9,29,12,autumn
6484,2019-09-29 13:00:00+01:00,10.0,2019,9,29,13,autumn
6485,2019-09-29 14:00:00+01:00,10.5,2019,9,29,14,autumn
6486,2019-09-29 15:00:00+01:00,8.5,2019,9,29,15,autumn
6487,2019-09-29 16:00:00+01:00,12.5,2019,9,29,16,autumn
6488,2019-09-29 17:00:00+01:00,9.0,2019,9,29,17,autumn
6489,2019-09-29 18:00:00+01:00,12.5,2019,9,29,18,autumn
6490,2019-09-29 19:00:00+01:00,12.5,2019,9,29,19,autumn
6491,2019-09-29 20:00:00+01:00,7.5,2019,9,29,20,autumn
6492,2019-09-29 21:00:00+01:00,5.0,2019,9,29,21,autumn
6493,2019-09-29 22:00:00+01:00,5.0,2019,9,29,22,autumn
6494,2019-09-29 23:00:00+01:00,5.0,2019,9,29,23,autumn
6495,2019-09-30 00:00:00+01:00,5.0,2019,9,30,0,autumn
6496,2019-09-30 01:00:00+01:00,2.5,2019,9,30,1,autumn
6497,2019-09-30 02:00:00+01:00,3.0,2019,9,30,2,autumn
6498,2019-09-30 03:00:00+01:00,4.0,2019,9,30,3,autumn
6499,2019-09-30 04:00:00+01:00,5.0,2019,9,30,4,autumn
6500,2019-09-30 05:00:00+01:00,13.5,2019,9,30,5,autumn
6501,2019-09-30 06:00:00+01:00,23.5,2019,9,30,6,autumn
6502,2019-09-30 07:00:00+01:00,28.0,2019,9,30,7,autumn
6503,2019-09-30 08:00:00+01:00,32.5,2019,9,30,8,autumn
6504,2019-09-30 09:00:00+01:00,26.5,2019,9,30,9,autumn
6505,2019-09-30 10:00:00+01:00,18.5,2019,9,30,10,autumn
6506,2019-09-30 11:00:00+01:00,21.5,2019,9,30,11,autumn
6507,2019-09-30 12:00:00+01:00,20.0,2019,9,30,12,autumn
6508,2019-09-30 13:00:00+01:00,18.5,2019,9,30,13,autumn
6509,2019-09-30 14:00:00+01:00,19.5,2019,9,30,14,autumn
6510,2019-09-30 15:00:00+01:00,21.5,2019,9,30,15,autumn
6511,2019-09-30 16:00:00+01:00,21.0,2019,9,30,16,autumn
6512,2019-09-30 17:00:00+01:00,24.0,2019,9,30,17,autumn
6513,2019-09-30 18:00:00+01:00,23.0,2019,9,30,18,autumn
6514,2019-09-30 19:00:00+01:00,26.0,2019,9,30,19,autumn
6515,2019-09-30 20:00:00+01:00,26.5,2019,9,30,20,autumn
6516,2019-09-30 21:00:00+01:00,31.5,2019,9,30,21,autumn
6517,2019-09-30 22:00:00+01:00,18.0,2019,9,30,22,autumn
6518,2019-09-30 23:00:00+01:00,12.5,2019,9,30,23,autumn
6519,2019-10-01 00:00:00+01:00,8.0,2019,10,1,0,autumn
6520,2019-10-01 01:00:00+01:00,6.5,2019,10,1,1,autumn
6521,2019-10-01 02:00:00+01:00,5.0,2019,10,1,2,autumn
6522,2019-10-01 03:00:00+01:00,4.5,2019,10,1,3,autumn
6523,2019-10-01 04:00:00+01:00,3.5,2019,10,1,4,autumn
6524,2019-10-01 05:00:00+01:00,9.0,2019,10,1,5,autumn
6525,2019-10-01 06:00:00+01:00,24.0,2019,10,1,6,autumn
6526,2019-10-01 07:00:00+01:00,29.5,2019,10,1,7,autumn
6527,2019-10-01 08:00:00+01:00,23.0,2019,10,1,8,autumn
6528,2019-10-01 09:00:00+01:00,30.0,2019,10,1,9,autumn
6529,2019-10-01 10:00:00+01:00,36.0,2019,10,1,10,autumn
6530,2019-10-01 11:00:00+01:00,35.5,2019,10,1,11,autumn
6531,2019-10-01 12:00:00+01:00,40.5,2019,10,1,12,autumn
6532,2019-10-01 13:00:00+01:00,34.0,2019,10,1,13,autumn
6533,2019-10-01 14:00:00+01:00,26.5,2019,10,1,14,autumn
6534,2019-10-01 15:00:00+01:00,28.5,2019,10,1,15,autumn
6535,2019-10-01 16:00:00+01:00,24.5,2019,10,1,16,autumn
6536,2019-10-01 17:00:00+01:00,35.0,2019,10,1,17,autumn
6537,2019-10-01 18:00:00+01:00,37.0,2019,10,1,18,autumn
6538,2019-10-01 19:00:00+01:00,47.5,2019,10,1,19,autumn
6539,2019-10-01 20:00:00+01:00,65.5,2019,10,1,20,autumn
6540,2019-10-01 21:00:00+01:00,35.5,2019,10,1,21,autumn
6541,2019-10-01 22:00:00+01:00,21.5,2019,10,1,22,autumn
6542,2019-10-01 23:00:00+01:00,21.5,2019,10,1,23,autumn
6543,2019-10-02 00:00:00+01:00,15.0,2019,10,2,0,autumn
6544,2019-10-02 01:00:00+01:00,14.0,2019,10,2,1,autumn
6545,2019-10-02 02:00:00+01:00,10.0,2019,10,2,2,autumn
6546,2019-10-02 03:00:00+01:00,3.5,2019,10,2,3,autumn
6547,2019-10-02 04:00:00+01:00,4.0,2019,10,2,4,autumn
6548,2019-10-02 05:00:00+01:00,15.5,2019,10,2,5,autumn
6549,2019-10-02 06:00:00+01:00,32.0,2019,10,2,6,autumn
6550,2019-10-02 07:00:00+01:00,58.0,2019,10,2,7,autumn
6551,2019-10-02 08:00:00+01:00,57.5,2019,10,2,8,autumn
6552,2019-10-02 09:00:00+01:00,52.5,2019,10,2,9,autumn
6553,2019-10-02 10:00:00+01:00,32.0,2019,10,2,10,autumn
6554,2019-10-02 11:00:00+01:00,26.0,2019,10,2,11,autumn
6555,2019-10-02 12:00:00+01:00,29.5,2019,10,2,12,autumn
6556,2019-10-02 13:00:00+01:00,30.5,2019,10,2,13,autumn
6557,2019-10-02 14:00:00+01:00,22.0,2019,10,2,14,autumn
6558,2019-10-02 15:00:00+01:00,23.5,2019,10,2,15,autumn
6559,2019-10-02 16:00:00+01:00,22.5,2019,10,2,16,autumn
6560,2019-10-02 17:00:00+01:00,35.5,2019,10,2,17,autumn
6561,2019-10-02 18:00:00+01:00,39.5,2019,10,2,18,autumn
6562,2019-10-02 19:00:00+01:00,36.0,2019,10,2,19,autumn
6563,2019-10-02 20:00:00+01:00,38.0,2019,10,2,20,autumn
